endTime,artistName,trackName,timePlayed
2024-07-03 04:22,Bamby,Run di place,204378
2024-07-03 04:25,Afro B,Drogba (Joanna),197922
2024-07-03 04:27,Asake,Joha,148000
2024-07-03 04:31,Busy Signal,Can't Get Enough,189090
2024-07-03 04:35,Sarkodie,Adonai (Remix) [feat. Castro],288130
2024-07-03 04:39,melvitto,Trouble,223517
2024-07-03 04:43,Young T & Bugsey,Don't Rush (feat. Headie One),207826
2024-07-03 04:47,StarBoy,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",255608
2024-07-03 04:50,L.A.X,Sempe,171428
2024-07-03 04:53,CKay,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],188093
2024-07-03 04:56,Charly Black,Gyal You a Party Animal,214455
2024-07-03 04:59,Asake,Peace Be Unto You (PBUY),153103
2024-07-03 05:02,Chop Daily,Down,158000
2024-07-03 05:05,Midas the Jagaban,Come We Bill Ehh,186666
2024-07-03 05:07,Ir Sais,Dream Girl,162894
2024-07-03 05:11,Runtown,Mad Over You,216058
2024-07-03 05:14,Afro B,Condo,165981
2024-07-03 05:17,Serani,No Games,188200
2024-07-03 05:21,Davido,Fall,240000
2024-07-03 05:26,Costa Titch,Big Flexa,327079
2024-07-03 05:30,Skinny Fabulous,Famalay,199020
2024-07-03 05:34,Wizkid,Joro,262736
2024-07-03 05:37,Oxlade,AWAY,164571
2024-07-03 05:41,Fuse ODG,Azonto,232255
2024-07-03 05:44,Olakira,In My Maserati,187959
2024-07-03 05:47,Christopher Martin,Paper Loving,213453
2024-07-03 05:51,jahmiel,U Me Luv,219705
2024-07-03 05:55,Rema,Woman,238911
2024-07-03 05:58,Ice Prince,KOLO (feat. Oxlade),168013
2024-07-03 06:01,Chris Brown,Go Crazy,176960
2024-07-03 06:06,Magic System,1er Gaou,295146
2024-07-03 06:09,Nao,Antidote (feat. Adekunle Gold),202626
2024-07-03 06:12,Original Koffee,Pull Up,171145
2024-07-03 06:15,Jahyanai,Bruk It Off,189353
2024-07-03 06:19,melvitto,Wait For You (feat. Oxlade),254315
2024-07-03 06:23,Crayon,Ngozi,221217
2024-07-03 06:27,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173
2024-07-03 06:30,Gyakie,Forever (Remix),201600
2024-07-03 08:05,Young Jonn,Xtra Cool,85931
2024-07-03 09:46,Libianca,People,104132
2024-07-03 09:49,CKay,WAHALA (feat. Olamide),170721
2024-07-03 09:52,Burna Boy,For My Hand (feat. Ed Sheeran),159123
2024-07-03 09:55,Midas the Jagaban,Party With A Jagaban,201025
2024-07-03 09:58,Omah Lay,i'm a mess,153946
2024-07-03 10:01,Fireboy DML,yawa,180000
2024-07-03 10:04,Tyla,Water,200255
2024-07-03 10:06,Victor Thompson,THIS YEAR (Blessings),126206
2024-07-03 10:09,Odeal,Coffee (Don't Read Signs),161739
2024-07-03 10:12,TitoM,Tshwala Bam (feat. S.N.E),203571
2024-07-03 10:15,Rotimi,In My Bed,185461
2024-07-03 10:18,Ayra Starr,Sability,166558
2024-07-03 10:21,Fireboy DML,Feel,194400
2024-07-03 10:23,Craig Isto,Cant Get Enough,122400
2024-07-03 10:27,Burna Boy,Collateral Damage,197558
2024-07-03 10:30,melvitto,Usual,167638
2024-07-03 10:33,Kizz Daniel,Eh God (Barnabas),184800
2024-07-03 10:36,Tayc,N'y pense plus,212013
2024-07-03 10:39,Olamide,Infinity (feat. Omah Lay),171764
2024-07-03 10:42,Fireboy DML,King,165040
2024-07-03 10:45,Rotimi,Make You Say,166745
2024-07-03 10:48,Vacra,Tiki Taka,174829
2024-07-03 18:27,Lojay,Monalisa,183131
2024-07-03 21:45,Ruger,Asiwaju,216000
2024-07-03 21:48,melvitto,Close To Me (feat. Krisirie & Gabzy),170486
2024-07-03 21:49,Kizz Daniel,Shu-Peru,40225
2024-07-03 21:50,Ayra Starr,Commas,23893
2024-07-03 21:52,Ayra Starr,Commas,157089
2024-07-03 21:53,Ayra Starr,Commas,21521
2024-07-03 21:56,Rvssian,Santa,193038
2024-07-03 21:59,Aya Nakamura,42,175842
2024-07-03 22:02,Omah Lay,soso,183056
2024-07-03 22:05,Tayc,D O D O,179240
2024-07-03 22:08,Jungeli,Petit génie,217259
2024-07-03 22:11,Fireboy DML,Bandana,178225
2024-07-03 22:12,melvitto,Santorini Coffee,26551
2024-07-03 22:14,Burna Boy,Higher,137631
2024-07-03 22:17,CKay,emiliana,166642
2024-07-03 22:21,DJ Balli,Audio Tweet 3,5108
2024-07-03 22:21,Hylna,C O N T I N U E ? ? ? (LYFER MEGA-OVERLOAD) - REMIX,1300
2024-07-03 22:21,CKay,emiliana,696
2024-07-03 22:21,Hylna,GRINDING YOUR DICK ON SATAN'S FAT TITS,11888
2024-07-03 22:21,Rebecca Black,Friday,209070
2024-07-03 22:21,Hylna,horns,11122
2024-07-03 22:21,DJ Balli,Intro,9589
2024-07-03 22:24,Wande Coal,Again,156083
2024-07-03 22:27,L.A.X,Sempe,171428
2024-07-03 22:30,Pheelz,Finesse,155293
2024-07-03 22:32,Victor Thompson,THIS YEAR (Blessings),126206
2024-07-03 22:35,Burna Boy,On the Low,185898
2024-07-03 22:37,Omah Lay,reason,147363
2024-07-03 22:40,Kizz Daniel,Lie,156600
2024-07-03 22:42,Omah Lay,reason,147363
2024-07-03 22:46,Jipo,Ayra Starr Rush Cover - Jipo,27575
2024-07-03 22:46,Tayc,N'y pense plus,212013
2024-07-03 22:47,Ayo Maff,Dealer,53429
2024-07-03 22:50,Kizz Daniel,Buga (Lo Lo Lo),183103
2024-07-04 18:20,Skiibii,Sensima,17504
2024-07-04 18:37,Soprano,Facile à danser,11314
2024-07-04 19:46,Skiibii,Sensima,2411
2024-07-04 19:48,Aya Nakamura,Copines,18709
2024-07-04 19:51,Aya Nakamura,Copines,171720
2024-07-04 19:53,Aya Nakamura,Djadja,171133
2024-07-04 19:57,Stromae,humain à l'eau,239226
2024-07-04 21:34,Aya Nakamura,Doggy,54991
2024-07-04 21:37,Aya Nakamura,Doggy,73817
2024-07-04 21:39,Stromae,Bonne journée,135650
2024-07-04 21:42,Benson Boone,Slow It Down,161831
2024-07-04 21:43,Coldplay,Yellow,55541
2024-07-04 21:46,JVKE,this is what winter feels like,194782
2024-07-04 21:48,JVKE,SECRETS,130076
2024-07-04 21:52,Ruth B.,Dandelions,233720
2024-07-04 21:55,Dhruv,double take,171743
2024-07-04 21:57,Rosa Linn,SNAP,116993
2024-07-04 22:00,Aya Nakamura,42,175842
2024-07-04 22:02,Omah Lay,soso,122451
2024-07-04 22:06,Jungeli,Petit génie,217259
2024-07-04 22:09,Burna Boy,Collateral Damage,197558
2024-07-04 22:12,Afro B,Drogba (Joanna),199000
2024-07-04 22:15,Aya Nakamura,Copines,171720
2024-07-04 22:18,Victony,Soweto,148000
2024-07-04 22:20,Ayra Starr,Commas,157089
2024-07-04 22:23,Omah Lay,understand,174545
2024-07-04 22:26,CKay,emiliana,166642
2024-07-04 22:29,Burna Boy,On the Low,185898
2024-07-04 22:32,Aya Nakamura,Hypé (feat. Ayra Starr),157402
2024-07-04 22:35,Carbonne,Imagine,165775
2024-07-04 22:37,L.A.X,Sempe,171428
2024-07-04 22:41,Tayc,N'y pense plus,212013
2024-07-04 22:44,JZyNo,Butta My Bread,148672
2024-07-04 22:46,Aya Nakamura,Djadja,171133
2024-07-04 22:50,Dadju,I love you,237866
2024-07-04 22:53,Ayra Starr,Rush,185093
2024-07-04 22:56,CKay,WAHALA (feat. Olamide),170721
2024-07-04 23:00,Tayc,Le temps,197240
2024-07-04 23:02,Oxlade,KU LO SA - A COLORS SHOW,147580
2024-07-04 23:05,Ice Prince,KOLO (feat. Oxlade),168013
2024-07-04 23:08,Lartiste,Mafiosa (feat. Caroliina),193700
2024-07-04 23:11,Olamide,Infinity (feat. Omah Lay),171764
2024-07-04 23:14,Burna Boy,City Boys,153346
2024-07-04 23:17,Tayc,D O D O,179240
2024-07-04 23:21,Calema,Te Amo,258223
2024-07-04 23:24,Aya Nakamura,Baby,162373
2024-07-04 23:26,KeBlack,Aucune attache,161977
2024-07-04 23:29,Tam Sir,Coup du marteau,174589
2024-07-04 23:33,Soprano,Le coach (feat. Vincenzo),200186
2024-07-04 23:36,Jahyanai,Who Mad Again,202352
2024-07-04 23:39,Aya Nakamura,Doudou,168719
2024-07-04 23:43,Burna Boy,Ye,231618
2024-07-04 23:46,Skiibii,Sensima,187794
2024-07-04 23:48,Joeboy,Sip (Alcohol),158400
2024-07-04 23:52,GIMS,SPIDER,188818
2024-07-04 23:55,Aya Nakamura,Bobo,187873
2024-07-04 23:58,Naza,Joli bébé,178333
2024-07-05 00:01,Corneille,Avec classe (feat. Aya Nakamura & Trinix),186071
2024-07-05 00:04,Jahyanai,Dweet So,184342
2024-07-05 00:07,Lojay,Monalisa,212975
2024-07-05 00:10,Aya Nakamura,SMS,153287
2024-07-05 00:13,Omah Lay,Godly,175215
2024-07-05 00:16,Kizz Daniel,Nesesari,178000
2024-07-05 00:21,Magic System,1er Gaou,295146
2024-07-05 00:24,1da Banton,No Wahala,162285
2024-07-05 00:26,Aya Nakamura,Nirvana,150586
2024-07-05 00:28,Naza,Loin de moi,143760
2024-07-05 00:31,Bayanni,Ta Ta Ta,159425
2024-07-05 00:34,Aya Nakamura,Hypé,157053
2024-07-05 00:37,Midas the Jagaban,Party With A Jagaban,201025
2024-07-05 00:40,Tayc,P A S C O M M E Ç A,178226
2024-07-05 00:44,Ruger,Asiwaju,216000
2024-07-05 00:47,Burna Boy,Gbona,187609
2024-07-05 00:50,Naps,La kiffance,179426
2024-07-05 00:52,Aya Nakamura,Jolie nana,147076
2024-07-05 00:55,Marwa Loud,Bad boy,187844
2024-07-05 00:59,Dadju,Reine,199266
2024-07-05 01:03,Soprano,Hiro (feat. Indila),281533
2024-07-05 01:07,KeBlack,Bazardée,201960
2024-07-05 01:09,OBOY,TDB,154280
2024-07-05 01:13,GIMS,Sapés comme jamais (feat. Niska) - Pilule bleue,206786
2024-07-05 01:16,Aya Nakamura,Plus Jamais (feat. Stormzy),175256
2024-07-05 01:18,Franglish,Position,141226
2024-07-05 01:20,Maureen,Tic,130816
2024-07-05 01:23,KeBlack,Boucan (feat. Franglish),171216
2024-07-05 01:26,Lartiste,Vai et viens,178762
2024-07-05 01:29,Wejdene,Anissa,175752
2024-07-05 01:32,BOLEMVN,On y va,155496
2024-07-05 01:34,Aya Nakamura,Ça fait mal,153680
2024-07-05 01:36,X-Man,Pineco,120006
2024-07-05 01:40,Dadju,Django,249240
2024-07-05 01:44,Lartiste,Chocolat (feat. Awa Imani),235021
2024-07-05 01:48,Marwa Loud,Fallait Pas,208290
2024-07-05 01:51,P-Square,Personally,192885
2024-07-05 01:54,Babyboy AV,Confession,188629
2024-07-05 01:57,Aya Nakamura,Pookie,180840
2024-07-05 02:01,Dadju,Dieu merci,211648
2024-07-05 02:05,Diam's,La Boulette (Génération Nan Nan),231440
2024-07-05 02:09,Hatik,Angela,236000
2024-07-05 02:11,QLM Jolem Sanchez,La Maca Rena,170097
2024-07-05 02:15,Aya Nakamura,Fly,217320
2024-07-05 02:19,Naza,Moi je vérifie,242173
2024-07-05 02:23,Dadju,Bob Marley,214760
2024-07-05 02:26,Lartiste,Catchu Catchu,213576
2024-07-05 02:29,MHD,Afro Trap Pt. 7 (La puissance),140077
2024-07-05 02:32,Aya Nakamura,40%,174933
2024-07-05 02:35,OBOY,Je M'en Tape,184066
2024-07-05 02:38,Jogga,SKEU SKEU (feat. wilsko & 7ia),181786
2024-07-05 02:41,Franglish,Trop parler,183865
2024-07-05 02:44,Wejdene,Je t’aime de ouf,169186
2024-07-05 02:46,Aya Nakamura,Comportement,172000
2024-07-05 02:49,Major Lazer,C'est Cuit,156817
2024-07-05 02:52,Jahyanai,Sa to ka wè,172434
2024-07-05 02:56,Matt Houston,Positif,229496
2024-07-05 02:59,Oussama,Nsiti,172022
2024-07-05 03:02,SDM,Bolide allemand,176746
2024-07-05 03:05,Aya Nakamura,Dégaine (feat. Damso),210958
2024-07-05 03:08,DYSTINCT,Tek Tek (feat. MHD),161506
2024-07-05 03:14,Aya Nakamura,Soirée parisienne (feat. Jizo Djohn.P),357973
2024-07-05 03:16,Hulk Van JMF,Posa Na Bina,156500
2024-07-05 03:19,Shay,Jolie Go,166653
2024-07-05 03:24,Zaho,Tourner la page,263976
2024-07-05 03:27,Fally Ipupa,Bad Boy (feat. Aya Nakamura),182200
2024-07-05 03:30,Marwa Loud,Oh la folle,173184
2024-07-05 03:32,Aya Nakamura,Sucette (feat. Niska),167066
2024-07-05 03:35,Favé,FLASHBACK,176120
2024-07-05 03:38,PLK,Il pleut à Paris,147373
2024-07-05 03:41,Dadju,Compliqué,214813
2024-07-05 03:44,Hatik,La meilleure,185120
2024-07-05 09:31,DTF,Me Gusta,175269
2024-07-05 09:33,Jungeli,Bijou,76258
2024-07-05 09:35,cassö,Prada,132359
2024-07-05 09:38,Sam Smith,Unholy (feat. Kim Petras),156943
2024-07-05 17:40,Tesher,Jalebi Baby (Tesher x Jason Derulo),147742
2024-07-05 22:54,JZyNo,Butta My Bread,70144
2024-07-05 22:56,JZyNo,Butta My Bread,6080
2024-07-05 22:57,Aya Nakamura,Doggy,71040
2024-07-05 23:01,David Kushner,Daylight,212953
2024-07-05 23:04,Benson Boone,Beautiful Things,180304
2024-07-05 23:05,Richy Mitch & The Coal Miners,Evergreen,87000
2024-07-05 23:08,Mark Ambor,Belong Together,148317
2024-07-05 23:11,Libianca,People,184791
2024-07-05 23:12,Coldplay,A Sky Full of Stars,106317
2024-07-05 23:15,Forrest Frank,GOOD DAY,534
2024-07-05 23:15,Forrest Frank,GOOD DAY,1904
2024-07-05 23:15,Forrest Frank,NEVER GET USED TO THIS,145034
2024-07-05 23:15,Forrest Frank,UP!,32910
2024-07-05 23:15,Forrest Frank,UP!,766
2024-07-05 23:16,Benson Boone,Slow It Down,36524
2024-07-05 23:16,Slow J,Tata,3227
2024-07-05 23:16,Forrest Frank,GOD IS GOOD,5758
2024-07-05 23:16,Forrest Frank,NO LONGER BOUND,1509
2024-07-05 23:16,Forrest Frank,ALWAYS,1137
2024-07-05 23:16,Benson Boone,Slow It Down,6013
2024-07-05 23:17,Benson Boone,Slow It Down,34458
2024-07-05 23:17,Benson Boone,Slow It Down,2252
2024-07-05 23:17,Benson Boone,Slow It Down,2786
2024-07-05 23:18,Benson Boone,Slow It Down,11958
2024-07-05 23:18,Benson Boone,Slow It Down,139
2024-07-05 23:18,Benson Boone,Slow It Down,26377
2024-07-05 23:21,Benson Boone,Slow It Down,161831
2024-07-05 23:23,CYRIL,Stumblin' In,121254
2024-07-05 23:26,JVKE,clouds,162615
2024-07-05 23:29,Rogue,Fortress,235885
2024-07-05 23:33,Afro B,Drogba (Joanna),199000
2024-07-05 23:36,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,499
2024-07-05 23:36,Rogue,Badlands,197527
2024-07-05 23:39,Ross-Emanuel Steven Bayeto,"Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)",195322
2024-07-05 23:41,Afro B,Joanna (Drogba) - Remix,124040
2024-07-05 23:43,Ryan Mack,Overwhelmed (Ryan Mack Remix),103240
2024-07-05 23:46,Nicky Youre,Sunroof,163025
2024-07-05 23:49,Tyla,Water,200255
2024-07-05 23:53,Coldplay,feelslikeimfallinginlove - Single Version,237803
2024-07-05 23:57,Benson Boone,In The Stars,216410
2024-07-06 00:01,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",222369
2024-07-06 00:04,Loreen,Tattoo,183374
2024-07-06 00:07,Stephen Sanchez,Until I Found You,176666
2024-07-06 00:09,Tyla,Jump,147071
2024-07-06 00:13,Teddy Swims,Lose Control,210688
2024-07-06 00:16,Disturbed,The Sound of Silence - CYRIL Remix,185238
2024-07-06 00:19,JVKE,golden hour,209259
2024-07-06 00:22,George Ezra,Budapest,200733
2024-07-06 00:25,Tommy Richman,MILLION DOLLAR BABY,155151
2024-07-06 00:27,Sam Feldt,Mi Amor (with JVKE & Anitta),139428
2024-07-06 00:30,Henrik,Half of forever,153250
2024-07-06 00:32,Chance Peña,i am not who i was,145438
2024-07-06 00:35,OneRepublic,I Ain't Worried,148485
2024-07-06 00:38,Billie Eilish,LUNCH,179586
2024-07-06 00:41,Ed Sheeran,Eyes Closed,194848
2024-07-06 00:44,Noah Cyrus,July,156106
2024-07-06 00:47,Lewis Capaldi,Bruises,220492
2024-07-06 00:51,Zach Bryan,Something in the Orange,228013
2024-07-06 00:54,Kenya Grace,Strangers,172964
2024-07-06 00:58,Olivia Rodrigo,vampire,219724
2024-07-06 01:02,Ruth B.,Dandelions,233720
2024-07-06 01:04,Mackenzy Mackay,The One That You Call,110757
2024-07-06 01:07,Lewis Capaldi,Someone You Loved,182160
2024-07-06 01:09,Jack Harlow,Lovin On Me,138411
2024-07-06 01:12,SYML,Where's My Love,202000
2024-07-06 01:16,Eminem,Houdini,227239
2024-07-06 01:19,Conan Gray,People Watching,158536
2024-07-06 01:21,Justin Bieber,Ghost,153190
2024-07-06 01:24,Zach Bryan,Heading South,171692
2024-07-06 01:27,Benson Boone,Ghost Town,193733
2024-07-06 01:30,Tems,Love Me JeJe,178041
2024-07-06 01:34,Ariana Grande,we can't be friends (wait for your love),228639
2024-07-06 01:37,Rosa Linn,SNAP,179551
2024-07-06 01:40,benny blanco,Eastside (with Halsey & Khalid),170769
2024-07-06 01:42,Tate McRae,greedy,131872
2024-07-06 01:46,Vance Joy,Riptide,204280
2024-07-06 01:48,Zach Bryan,Sun to Me,163031
2024-07-06 01:51,Ofenbach,Overdrive (feat. Norma Jean Martine),155905
2024-07-06 01:53,Central Cee,BAND4BAND (feat. Lil Baby),140733
2024-07-06 01:57,Lewis Capaldi,Before You Go,215106
2024-07-06 01:59,Paul Russell,Lil Boo Thang,114233
2024-07-06 02:02,The Lumineers,Ophelia,160097
2024-07-06 02:04,Benson Boone,Sugar Sweet,169839
2024-07-06 02:07,Ryan Mack,Forever and Ever and Always,140038
2024-07-06 02:10,James Arthur,Say You Won't Let Go,211466
2024-07-06 02:13,SZA,Nobody Gets Me,180853
2024-07-06 02:16,Artemas,i like the way you kiss me,142514
2024-07-06 02:19,Imagine Dragons,Nice to Meet You,190773
2024-07-06 02:22,Benson Boone,NIGHTS LIKE THESE,172514
2024-07-06 02:25,Teddy Swims,The Door,212648
2024-07-06 02:29,Zara Larsson,Lush Life,201122
2024-07-06 02:31,Dasha,Austin (Boots Stop Workin'),171782
2024-07-06 02:34,Mackenzy Mackay,Sweet Moment,127204
2024-07-06 02:37,Imagine Dragons,Eyes Closed (feat. J Balvin),200013
2024-07-06 02:40,Dua Lipa,Dance The Night - From Barbie The Album,176579
2024-07-06 02:43,Benson Boone,Before You,187940
2024-07-06 02:46,Tate McRae,exes,159400
2024-07-06 02:48,Michael Marcagi,Scared To Start,159636
2024-07-06 02:51,Zach Bryan,Spotless (feat. The Lumineers),169467
2024-07-06 02:53,Henrik,All to myself,108000
2024-07-06 02:56,Benson Boone,ROOM FOR 2,151500
2024-07-06 03:00,Teddy Swims,Some Things I'll Never Know,242317
2024-07-06 03:04,Hozier,Too Sweet,251424
2024-07-06 03:07,Ella Henderson,Alibi (feat. Rudimental),184852
2024-07-06 03:09,David Guetta,I Don't Wanna Wait,149667
2024-07-06 03:12,Stephen Sanchez,High,161567
2024-07-06 03:15,Noah Kahan,Stick Season,182346
2024-07-06 03:19,Zach Bryan,I Remember Everything (feat. Kacey Musgraves),227195
2024-07-06 03:21,Henrik,Turn out fine,147607
2024-07-06 03:25,Lewis Capaldi,Forget Me,203666
2024-07-06 03:28,Tate McRae,you broke me first,170226
2024-07-06 03:30,Em Beihold,Numb Little Bug,169237
2024-07-06 03:33,Sabrina Carpenter,Espresso,175459
2024-07-06 03:37,Duncan Laurence,Arcade,185146
2024-07-06 03:39,GRAHAM,Call my name,145894
2024-07-06 03:42,Alex Warren,Carry You Home,166880
2024-07-06 03:44,Mark Ambor,Good To Be,147166
2024-07-06 03:48,5 Seconds of Summer,Youngblood,203417
2024-07-06 03:50,Michael Marcagi,The Other Side,164227
2024-07-06 03:53,Taylor Swift,Cruel Summer,178426
2024-07-06 03:55,GRAHAM,See You Later,111136
2024-07-06 04:00,Natasha Bedingfield,Unwritten,259333
2024-07-06 04:02,VOILÀ,Figure You Out,163436
2024-07-06 04:06,ILLENIUM,All That Really Matters,244235
2024-07-06 04:11,Zach Bryan,"Burn, Burn, Burn",268856
2024-07-06 04:14,Lauren Spencer Smith,Fingers Crossed,175344
2024-07-06 04:16,GRAHAM,Dollar,128400
2024-07-06 04:20,Hozier,Work Song,229715
2024-07-06 04:23,Teddy Swims,Hammer to the Heart,192317
2024-07-06 04:26,Billie Eilish,BIRDS OF A FEATHER,210373
2024-07-06 04:30,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",211760
2024-07-06 04:33,Lauren Spencer Smith,Flowers,157863
2024-07-06 04:35,GRAHAM,Thinking About You,132000
2024-07-06 04:38,Myles Smith,Stargazing,172533
2024-07-06 04:41,Benson Boone,Cry,186359
2024-07-06 04:43,Chance Peña,Sleep Deprivation,155660
2024-07-06 04:47,Lewis Capaldi,Wish You The Best,210880
2024-07-06 04:50,Ruth B.,28 (with Dean Lewis),208293
2024-07-06 04:53,Tiësto,10:35,172252
2024-07-06 04:56,Cian Ducrot,I'll Be Waiting,172547
2024-07-06 04:59,Josiah Queen,My Promised Land,194668
2024-07-06 05:03,Benson Boone,Beautiful Things - Acoustic,201248
2024-07-06 05:06,Dean Lewis,Be Alright,196493
2024-07-06 05:09,Ashe,Moral of the Story,201016
2024-07-06 05:12,Olivia Rodrigo,favorite crime,152666
2024-07-06 05:16,Calum Scott,Dancing On My Own,260285
2024-07-06 05:18,Natalie Jane,Seven,124373
2024-07-06 05:21,JVKE,this is what slow dancing feels like,145735
2024-07-06 05:24,Noah Kahan,Hurt Somebody,167106
2024-07-06 05:26,Ruth B.,28 with Dean Lewis - LMR Remix,166421
2024-07-06 05:30,Lewis Capaldi,Hold Me While You Wait,205686
2024-07-06 05:33,Dylan Gossett,Coal,194440
2024-07-06 05:38,James Bay,Let It Go,260533
2024-07-06 05:40,Benson Boone,Lovely Darling,172517
2024-07-06 05:43,Shaboozey,A Bar Song (Tipsy),171291
2024-07-06 05:46,Sabrina Carpenter,Nonsense,163648
2024-07-06 05:49,Dermot Kennedy,Power Over Me,206960
2024-07-06 05:52,OneRepublic,Sunshine,163854
2024-07-06 05:55,Dean Lewis,How Do I Say Goodbye,163603
2024-07-06 05:58,Benson Boone,To Love Someone,196260
2024-07-06 06:01,Muni Long,Made For Me,188000
2024-07-06 06:04,Lauren Spencer Smith,That Part,174050
2024-07-06 06:08,Zach Bryan,Hey Driver (feat. The War and Treaty),227466
2024-07-06 06:11,Josiah Queen,The Prodigal,193048
2024-07-06 06:14,Matt Hansen,GRAVITY,174248
2024-07-06 06:17,OneRepublic,RUNAWAY,143264
2024-07-06 06:19,Alexander Stewart,blame's on me,138400
2024-07-06 06:22,Myles Smith,Solo,199756
2024-07-06 06:26,Zach Bryan,Oklahoma Smokeshow,211739
2024-07-06 07:57,Caleb Hearn,Little Bit Better,371614
2024-07-06 08:01,Benson Boone,Coffee Cake,186540
2024-07-06 08:03,Sadie Jean,Locksmith,164081
2024-07-06 08:06,Jamie Miller,Maybe Next Time,188373
2024-07-06 08:10,Sam Fischer,This City,195745
2024-07-06 08:12,Djo,End of Beginning,159245
2024-07-06 08:15,Benson Boone,Let Me Go,159937
2024-07-06 08:18,Selena Gomez,Single Soon,171655
2024-07-06 08:20,Anne-Marie,UNHEALTHY (feat. Shania Twain),149653
2024-07-06 19:37,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,2518
2024-07-06 20:00,Brand New,Jesus Christ,30186
2024-07-06 20:03,Stromae,Bonne journée,170527
2024-07-06 20:06,ZEG P,FADE UP,219187
2024-07-06 20:07,Jungeli,Petit génie,28444
2024-07-06 20:07,Jungeli,Petit génie,29392
2024-07-06 20:11,Jungeli,Petit génie,217259
2024-07-06 20:14,Aya Nakamura,42,175842
2024-07-06 20:17,Fireboy DML,Bandana,178225
2024-07-06 20:20,Omah Lay,soso,183056
2024-07-06 20:22,Burna Boy,On the Low,135378
2024-07-06 20:26,Afro B,Drogba (Joanna),199000
2024-07-06 20:27,Victony,Soweto,63698
2024-07-06 20:29,Aya Nakamura,Copines,171720
2024-07-06 20:33,Kizz Daniel,Buga (Lo Lo Lo),183103
2024-07-06 20:35,Omah Lay,understand,174545
2024-07-06 20:37,Luciano,Another Vibe (feat. Omah Lay),96070
2024-07-06 20:39,L.A.X,Sempe,131726
2024-07-06 20:41,Victor Thompson,THIS YEAR (Blessings),126206
2024-07-06 20:44,Pheelz,Finesse,155293
2024-07-06 20:47,Aya Nakamura,Djadja,171133
2024-07-06 20:49,Ayra Starr,Commas,157089
2024-07-06 20:57,Omah Lay,reason,147363
2024-07-06 20:59,The Chainsmokers,Who Do You Love,1181
2024-07-06 20:59,The Chainsmokers,Who Do You Love,1070
2024-07-06 20:59,JZyNo,Butta My Bread,148672
2024-07-06 20:59,JVKE,golden hour,4580
2024-07-06 21:02,CKay,emiliana,166642
2024-07-07 12:31,Tayc,Le temps,112309
2024-07-07 12:36,Aya Nakamura,42,254161
2024-07-07 12:36,Omah Lay,soso,4099
2024-07-07 12:37,Burna Boy,On the Low,37151
2024-07-07 12:40,Aya Nakamura,Copines,173809
2024-07-07 12:42,Victony,Soweto,7225
2024-07-07 12:42,Ayra Starr,Commas,160597
2024-07-07 12:45,Aya Nakamura,Djadja,174290
2024-07-07 12:46,SativaMusic,Si Si,1346
2024-07-07 12:46,Aya Nakamura,Doggy,1044
2024-07-07 12:46,Aya Nakamura,42,0
2024-07-07 12:48,Aya Nakamura,Hypé (feat. Ayra Starr),170985
2024-07-07 15:10,Aya Nakamura,Hypé,154385
2024-07-07 15:13,Aya Nakamura,Baby,162373
2024-07-07 15:16,Aya Nakamura,Pookie,180840
2024-07-07 15:19,Werenoi,Chaleur,159506
2024-07-07 15:21,Aya Nakamura,Doudou,168719
2024-07-07 15:27,Aya Nakamura,Soirée parisienne (feat. Jizo Djohn.P),357973
2024-07-07 15:30,Aya Nakamura,Jolie nana,147076
2024-07-07 15:33,Aya Nakamura,Chérie,188973
2024-07-07 15:36,Aya Nakamura,Comportement,172000
2024-07-07 20:01,Aya Nakamura,Hypé,2663
2024-07-07 20:02,Soprano,Facile à danser,1300
2024-07-07 20:02,Soprano,Facile à danser,15766
2024-07-07 20:02,Soprano,Facile à danser,2438
2024-07-07 20:02,Soprano,Facile à danser,13653
2024-07-07 20:05,Soprano,Facile à danser,193866
2024-07-07 20:08,Aya Nakamura,42,175842
2024-07-07 20:12,Jungeli,Petit génie,217259
2024-07-07 20:15,Carbonne,Imagine,165775
2024-07-07 20:18,Soprano,Le coach (feat. Vincenzo),200186
2024-07-07 20:21,KeBlack,Aucune attache,161977
2024-07-07 20:24,Mentissa,Mamma Mia,176786
2024-07-07 20:26,Aya Nakamura,Hypé (feat. Ayra Starr),157402
2024-07-07 20:30,Jungeli,T’étais où ?,221250
2024-07-07 20:34,Soprano,Roule,238893
2024-07-07 20:37,GIMS,SPIDER,188818
2024-07-07 20:40,KeBlack,LAISSE MOI,168620
2024-07-07 20:43,NAZAKEBLACK,"1,2,3 Soleil",173419
2024-07-08 04:47,Aya Nakamura,Doggy,30041
2024-07-08 05:03,smle,Found A Reason,580
2024-07-08 05:03,Rogue,Let's Talk,620
2024-07-08 05:03,Rogue,Let's Talk,626
