endTime,artistName,trackName,timePlayed
2024-06-08 00:49:00,Adriatique,Home,330500
2024-06-08 00:55:00,Sainte Vie,High Seas,391440
2024-06-08 01:03:00,Spencer Brown,Phases,266730
2024-06-08 01:06:00,Spada,Cornetto,192510
2024-06-08 01:12:00,Tale Of Us,Time - feat. Jules Buckley,310986
2024-06-08 01:15:00,Lipless,Wishing Well,188464
2024-06-08 01:18:00,Elton John,Cold Heart - PNAU Remix,202735
2024-06-08 01:20:00,Vance Joy,Riptide,16746
2024-06-08 01:20:00,Imagine Dragons,Bones,66012
2024-06-08 12:40:00,The Depreciation Guild,Dream About Me,215466
2024-06-08 12:43:00,Emei,Scatterbrain,906
2024-06-08 12:51:00,Thee Sacred Souls,Can I Call You Rose?,165884
2024-06-08 12:55:00,Courtney Barnett,Pedestrian At Best,230560
2024-06-08 12:58:00,Oracle Sisters,Asc. Scorpio,166601
2024-06-08 13:00:00,Deerhunter,Revival,133666
2024-06-08 13:01:00,Drugdealer,Pictures of You,26564
2024-06-08 13:13:00,BABYMETAL,RATATATA,156409
2024-06-08 13:17:00,Bryan Adams,Heaven,243246
2024-06-08 17:28:00,Bon Jovi,It's My Life,161397
2024-06-09 02:32:00,fwd/slash,Aural Therapy,50794
2024-06-09 02:34:00,Coi Leray,Players,138760
2024-06-09 02:40:00,David Guetta,I'm Good (Blue),84372
2024-06-09 02:44:00,Gilbert Montagné,Les sunlights des tropiques,17066
2024-06-09 02:44:00,Soprano,Roule,238893
2024-06-09 02:44:00,Carole Fredericks,A nos actes manqués,11337
2024-06-09 02:47:00,L.A.X,Sempe,171428
2024-06-09 02:49:00,Asake,Dull,100173
2024-06-09 02:52:00,Rema,Calm Down (with Selena Gomez),1728
2024-06-09 02:52:00,Mavins,Overloading (OVERDOSE),205000
2024-06-09 02:56:00,Afro B,Drogba (Joanna),199000
2024-06-09 03:00:00,Camidoh,Sugarcane - Remix,251147
2024-06-09 03:02:00,Kizz Daniel,Shu-Peru,139377
2024-06-09 03:05:00,Ayra Starr,Commas,157200
2024-06-09 03:08:00,Omah Lay,understand,174545
2024-06-09 03:14:00,Davido,UNAVAILABLE (feat. Musa Keys),169911
2024-06-09 03:17:00,FAVE,Beautifully,169844
2024-06-09 03:23:00,Ayra Starr,Bloody Samaritan,187000
2024-06-09 03:26:00,SZA,Kill Bill,153946
2024-06-09 03:29:00,Tyla,Water,200255
2024-06-09 03:32:00,Fireboy DML,Vibration,198461
2024-06-09 03:35:00,JZyNo,Butta My Bread,143587
2024-06-09 03:38:00,Loreen,Tattoo,183374
2024-06-09 03:42:00,JVKE,this is what autumn feels like,219909
2024-06-09 03:48:00,Kygo,It Ain't Me (with Selena Gomez),220780
2024-06-09 04:24:00,GAYLE,abcdefu,16625
2024-06-10 11:06:00,JVKE,this is what space feels like,9682
2024-06-10 11:07:00,Camila Cabello,Havana (feat. Young Thug),1386
2024-06-10 11:07:00,Ed Sheeran,Shape of You,18854
2024-06-10 11:07:00,David Kushner,Daylight,10332
2024-06-10 14:43:00,KB Le Roi,Princesse,113408
2024-06-10 14:45:00,Mark Ambor,Belong Together,148317
2024-06-10 16:58:00,Disturbed,The Sound of Silence - CYRIL Remix,109849
2024-06-10 17:04:00,Smaven,Mafana,57492
2024-06-10 17:04:00,Lena,Satellite,9032
2024-06-10 22:08:00,JAMIIE,Unfold Me,8618
2024-06-10 22:08:00,Victor Thompson,THIS YEAR (Blessings),10624
2024-06-10 22:08:00,Helsloot,Never Leave,13120
2024-06-10 22:11:00,Martin Garrix,In the Name of Love,101440
2024-06-10 22:15:00,Coldplay,A Sky Full of Stars,267866
2024-06-10 22:18:00,Nicky Youre,Sunroof,163025
2024-06-10 22:21:00,David Guetta,2U (feat. Justin Bieber),194896
2024-06-10 22:28:00,Lost Frequencies,Are You With Me,58023
2024-06-10 22:28:00,Melosense,Moments,0
2024-06-10 22:29:00,Pheelz,Finesse - feat. French Montana,0
2024-06-10 22:29:00,Chris Brown,Under The Influence,0
2024-06-10 22:29:00,Ben Böhmer,Maelstrom,0
2024-06-10 22:30:00,TWO LANES,Closer,5397
2024-06-10 22:30:00,Nora En Pure,Spring Embers,6741
2024-06-11 06:29:00,Rod Stewart,I Don't Want to Talk About It,5312
2024-06-11 06:30:00,Tayc,N'y pense plus,1227
2024-06-11 06:30:00,Oxlade,KU LO SA - A COLORS SHOW,1461
2024-06-11 06:30:00,Rod Stewart,I Don't Want to Talk About It (with The Royal Philharmonic Orchestra),10261
2024-06-11 06:30:00,Lojay,Monalisa,651
2024-06-11 06:30:00,Sarz,TROBUL,1641
2024-06-11 06:30:00,1da Banton,No Wahala,1460
2024-06-11 06:30:00,Rod Stewart,I Don't Want to Talk About It - 2008 Remaster,4800
2024-06-11 06:30:00,Libianca,People (feat. Ayra Starr & Omah Lay),5790
2024-06-11 06:31:00,Camille Schneyder,Entre deux,1891
2024-06-11 06:31:00,Stromae,Tous les mêmes,9861
2024-06-11 06:31:00,Ruger,Asiwaju,567
2024-06-11 06:31:00,Patrick Watson,Je te laisserai des mots,711
2024-06-11 06:31:00,Unknown Artist,Unknown Track,1591
2024-06-11 06:31:00,Bruno Coulais,Vois sur ton chemin,501
2024-06-11 06:32:00,Ed Sheeran,Happier,14272
2024-06-11 06:33:00,Rod Stewart,I Don't Want to Talk About It - 1989 Version,41964
2024-06-11 06:34:00,Tems,Love Me JeJe,4201
2024-06-11 06:34:00,Victony,"Soweto (with Don Toliver, Rema and Tempoe)",8060
2024-06-11 06:34:00,Rema,Soundgasm,831
2024-06-11 06:34:00,CKay,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],4285
2024-06-11 06:34:00,Rema,Charm,3191
2024-06-11 06:34:00,Iyanya,One Side,7050
2024-06-11 06:34:00,Omah Lay,Holy Ghost,7851
2024-06-11 06:38:00,Johnny Nash,I Can See Clearly Now - Edit,164733
2024-06-11 06:41:00,Bruce Springsteen,Streets of Philadelphia - Single Edit,195080
2024-06-11 06:46:00,The Alan Parsons Project,Eye In The Sky,276280
2024-06-11 06:49:00,Roy Orbison,"Oh, Pretty Woman",178933
2024-06-11 06:57:00,Cyndi Lauper,Time After Time,241333
2024-06-11 07:10:00,Simon & Garfunkel,The Sound of Silence - Acoustic Version,119478
2024-06-11 07:13:00,Lynx XII,Augury,156066
2024-06-11 07:15:00,Auðura,Orange Sky,129187
2024-06-11 07:18:00,Tall Towers,the echoing truth,126505
2024-06-11 07:20:00,BBG's,Tell A Story,160000
2024-06-11 07:23:00,Skeru,Photographic,139934
2024-06-11 07:25:00,Mimber,Oscillation,143060
2024-06-11 07:27:00,Oblivion,Extension,150133
2024-06-11 07:30:00,Barkérby,Long Distances,124315
2024-06-11 07:32:00,Louaminé,Lunar Rainbow,147946
2024-06-11 07:34:00,Francis Flo,Another Day,113428
2024-06-11 07:37:00,Hers Lake,Polychromatic,161103
2024-06-11 07:39:00,Víolet Dawn,Airglow,136601
2024-06-11 07:41:00,Harry Bloom,clouds at dawn,144791
2024-06-11 07:44:00,Isaak Young,Keeping it together,188804
2024-06-11 07:47:00,Garden Collective,Neon Sky,170574
2024-06-11 07:48:00,Kirabuo,Caelum,10542
2024-06-11 07:50:00,Dominique Charpentier,Lilie,161000
2024-06-11 07:53:00,Joy Meyer-Williams,Autumn Night,174857
2024-06-11 07:56:00,Lorenzo Balzotti,Forsaken Land,182191
2024-06-11 07:59:00,Tim Karlsen,Our Time Will Come,154000
2024-06-11 08:01:00,Ever So Blue,Sketches,157126
2024-06-11 08:03:00,Ellen Wince,Idyllic garden,124723
2024-06-11 08:06:00,Jesse Porter,Promenade,130937
2024-06-11 08:08:00,Vaughn Harrison,Hammock,126144
2024-06-11 08:11:00,Edvard Kravchuk,campfire,186701
2024-06-11 08:13:00,Lucas van Kesteren,Luminous,135240
2024-06-11 08:16:00,Cole Neumann,Secret Meadow,147524
2024-06-11 08:18:00,Carmelito,Bird of Passage,127313
2024-06-11 08:20:00,Otto Noir,Tromsø,131071
2024-06-11 08:22:00,Luiza Schmidt,A tale to tell,130133
2024-06-11 08:25:00,Day Blue,To Be Loved,152000
2024-06-11 08:27:00,Celesete Cooper,A Brighter Future,128445
2024-06-11 08:29:00,Morunas,Keep You Safe,124139
2024-06-11 08:31:00,Gunnel Boek,Persistence,139717
2024-06-11 08:34:00,Kiara Leonard,Dazzling Sun,139374
2024-06-11 08:36:00,Jonas Gewald,Growth,163188
2024-06-11 08:38:00,Li Zemin,Slowly 慢慢地,129829
2024-06-11 08:42:00,Frerick Den Haan,Normandy,184000
2024-06-11 08:43:00,Lake Isabel,Saving Daylight (Revisited),96661
2024-06-11 09:05:00,Julius Nilsson,City Prelude,139771
2024-06-11 09:08:00,Phileas Galle,In Reform,155732
2024-06-11 09:10:00,Ambrosiae,Forevermore,154311
2024-06-11 09:13:00,Alvaro Pascoal,Armagnac,197000
2024-06-11 09:16:00,Amélie Doret,Transitions,160000
2024-06-11 09:19:00,Sula Black,Letter Of Fervid,188733
2024-06-11 09:22:00,Alexis Pavot,Après tout,147250
2024-06-11 09:25:00,Niels Wang,Flashing lights,207250
2024-06-11 09:28:00,Domani Fendi,Sonata del Giardino,165818
2024-06-11 09:30:00,Carluccio,Fiume,140124
2024-06-11 09:33:00,Constance Lucas,Metanoia,141971
2024-06-11 09:35:00,Miriam Raye,River Running Free,136000
2024-06-11 09:37:00,Massimo Pavoni,momente,126289
2024-06-11 09:39:00,Justine Nova,Gouttes de pluie,135624
2024-06-11 09:42:00,Mauvais Roger,Peace Frame,179257
2024-06-11 09:45:00,Eberina,Each glorious entity,133430
2024-06-11 09:47:00,Pontiver Bogross,Frühlingsbach,171084
2024-06-11 09:50:00,Kristian Kamp,Fine,137807
2024-06-12 07:16:00,Carbonne,Imagine,165775
2024-06-12 07:18:00,Creeds,Push Up - Main Edit,139300
2024-06-12 07:22:00,CYRIL,Stumblin' In,213363
2024-06-12 07:24:00,Jain,Makeba - Ian Asher Remix,125178
2024-06-12 07:27:00,Marnik,Boyz In Paris (with VINAI),151589
2024-06-12 07:30:00,BENNETT,Vois sur ton chemin - Techno Mix,178156
2024-06-12 07:32:00,Tam Sir,Coup du marteau,174589
2024-06-12 07:34:00,Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],109750
2024-06-12 07:37:00,Spice,Go Down Deh (feat. Sean Paul & Shaggy),154151
2024-06-12 07:38:00,Ofenbach,Overdrive (feat. Norma Jean Martine),72129
2024-06-12 07:41:00,WALK THE MOON,Shut Up and Dance,199080
2024-06-12 07:42:00,Aqua,Barbie Girl,16291
2024-06-12 07:45:00,Vicetone,Astronomia,198095
2024-06-12 07:47:00,cassö,Prada,132359
2024-06-12 07:50:00,Trinix Remix,Hits 2021,162650
2024-06-12 07:53:00,Travis Scott,Goosebumps - Remix,162802
2024-06-12 07:56:00,MC L da Vinte,Parado no Bailão,171692
2024-06-12 07:58:00,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154
2024-06-12 08:02:00,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),79627
2024-06-12 08:02:00,Stromae,Alors on danse - Radio Edit,1855
2024-06-12 08:07:00,J Balvin,In Da Getto,14986
2024-06-12 08:11:00,Lucas Riggio,Am Arbersee,189536
2024-06-12 08:17:00,Christopher Dicker,Something (Nothing),158759
2024-06-12 08:19:00,Nolan Khan,Minuit à Paris,134466
2024-06-12 08:22:00,Arndt Goudier,durch Nacht und Nebel,183815
2024-06-12 08:28:00,Davignon,Irenic,177323
2024-06-12 08:33:00,Eagle Lake,Beaux rêves,133205
2024-06-12 08:36:00,Isabelle Taylor,am Horizont,204874
2024-06-12 08:38:00,Aestivum,Seeds Of Life,127125
2024-06-12 08:40:00,Francine Gaétane,Enchanted,136559
2024-06-12 08:43:00,Rowen Ellis,Laurel Tree (Whispers),167030
2024-06-12 08:46:00,Alva Brunel,Study for Proun,165559
2024-06-12 08:48:00,Albin Svensson,Final Thoughts,134125
2024-06-12 08:51:00,Antoine Di Luzio,Open Wings To Fly,138492
2024-06-12 08:54:00,Janet Bolt,O Soave Fanciulla,176627
2024-06-12 08:56:00,Tamara Eden,Flowers,137750
2024-06-12 08:58:00,Fabrizio Gallo,Fino Mornasco,133916
2024-06-12 09:02:00,Frerick Den Haan,Hymn for Archimedes,218750
2024-06-12 09:04:00,Wendie Solomon,The Way Home,147535
2024-06-12 09:06:00,Casimir Roux,It Rained Last Night,132509
2024-06-12 09:09:00,HILLEVI,Gratitude,133000
2024-06-12 09:11:00,Franco Robert,Into the Subconscious,163000
2024-06-12 15:20:00,Teide,La Velata,87471
2024-06-12 15:23:00,Henri Ratsimbazafy,Noho ilay fitiavana ihany,174666
2024-06-13 08:53:00,Dama,Anamalao,38016
2024-06-13 09:03:00,Deepest,Relax,159982
2024-06-13 10:15:00,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546
2024-06-13 10:17:00,ACRAZE,Do It To It,157890
2024-06-13 10:28:00,Ryan Mack,Overwhelmed (Ryan Mack Remix),103240
2024-06-13 10:36:00,Alok,Deep Down (feat. Never Dull),165752
2024-06-13 10:46:00,Trinidad Cardona,Dinero,160880
2024-06-13 10:58:00,Omah Lay,soso,183056
2024-06-13 13:02:00,Syzz,Gimme Gimme Gimme (a man after midnight),14473
2024-06-13 13:09:00,Matt Sassari,Give It To Me - Full Vocal Mix,102860
2024-06-14 09:33:00,Lucenzo,Vem Dancar Kuduro,161165
2024-06-14 14:39:00,The Beatles,Here Comes The Sun - Remastered 2009,80106
2024-06-14 14:43:00,Wiz Khalifa,See You Again (feat. Charlie Puth),229525
2024-06-14 14:53:00,The Chainsmokers,The One,177573
2024-06-14 14:56:00,Major Lazer,Lean On (feat. MØ & DJ Snake),176561
2024-06-14 15:00:00,The Chainsmokers,Who Do You Love,226733
2024-06-14 15:03:00,The Chainsmokers,Family,194826
2024-06-14 23:01:00,Shawn Mendes,Treat You Better,7063
2024-06-15 00:14:00,Asake,Lonely At The Top,84650
2024-06-15 00:16:00,Benson Boone,Slow It Down,161831
2024-06-15 00:19:00,JVKE,ghost town,157791
2024-06-15 00:22:00,JVKE,lavender (feat. Pink Sweat$),157241
2024-06-15 00:25:00,Benson Boone,In The Stars,216410
2024-06-15 00:28:00,JVKE,moon and back,148298
2024-06-15 00:30:00,Conan Gray,People Watching,158536
2024-06-15 00:33:00,The Kid LAROI,STAY (with Justin Bieber),141805
2024-06-15 00:38:00,Stephen Sanchez,Until I Found You,176666
2024-06-15 00:41:00,JVKE,save your breath,165964
2024-06-15 00:44:00,Martin Garrix,Hero,160714
2024-06-15 00:46:00,JVKE,anxiety.,156794
2024-06-15 00:50:00,Ruth B.,Dandelions,233720
2024-06-15 00:54:00,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2024-06-15 00:56:00,JVKE,clouds,162615
2024-06-15 00:59:00,MAX,STRINGS (feat. JVKE & Bazzi),153461
2024-06-15 01:05:00,JVKE,this is what falling out of love feels like,141163
2024-06-15 01:11:00,JVKE,wonder if she loves me,160676
2024-06-15 07:00:00,JVKE,this is what heartbreak feels like,118073
2024-06-15 10:24:00,Miley Cyrus,Flowers,2380
2024-06-15 23:11:00,Eminem,Stan,14464
2024-06-17 07:12:00,Gorillaz,Empire Ants (feat. Little Dragon),283573
2024-06-17 07:17:00,U2,With Or Without You,296226
2024-06-17 07:19:00,Dinosaur Jr.,In a Jar,148202
2024-06-17 07:22:00,Linkin Park,Faint,162106
2024-06-17 07:27:00,Avenged Sevenfold,Fiction,314720
2024-06-17 11:30:00,Ed Sheeran,Galway Girl,15441
2024-06-17 15:58:00,Jan Blomqvist,Elephant Shunned - Solee Remix,71842
2024-06-17 16:01:00,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],14485
2024-06-17 16:01:00,Coldplay,Viva La Vida,5482
2024-06-17 16:02:00,Fréro Delavega,Le chant des sirènes,52437
2024-06-17 16:03:00,Aya Nakamura,Baby,12714
2024-06-17 16:58:00,Passenger 10,Landing in Halifax,77952
2024-06-17 19:16:00,Andrea Romano,Beethoven (Moonlight Sonata) Full,6996
2024-06-17 19:17:00,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": I. Adagio sostenuto",7594
2024-06-17 19:29:00,Schumann,"Fantasiestücke, Op. 111 No. 2",390173
2024-06-18 17:34:00,Chiyan Wong,"Goldberg Variations (‘Air with Thirty Variations’), BWV 988: XI. Andante con grazia [ossia]",4219
2024-06-20 08:05:00,Calum Bowen,Free Money,23104
2024-06-21 05:39:00,Tommy Richman,MILLION DOLLAR BABY,78122
2024-06-22 09:08:00,Armin van Buuren,Blah Blah Blah,7296
2024-06-22 11:27:00,Peter Plate,"Berlin, Berlin (feat. David Jakobs) (From ""Ku'damm 56: Das Musical"")",53226
2024-06-22 11:28:00,Nicolas Binder,Berlin,19840
2024-06-22 11:28:00,AK AUSSERKONTROLLE,Berlin,21824
2024-06-22 22:19:00,Big Mj,Fety Be,3626
2024-06-22 22:34:00,ItsArius,Cornfield Chase,121664
2024-06-22 22:35:00,Dynoro,In My Mind,80341
2024-06-22 22:36:00,Therapie TAXI,Salop(e),25194
2024-06-22 22:36:00,Öwnboss,Move Your Body,4138
2024-06-22 22:36:00,Farruko,Pepas - Tiësto Remix,28565
2024-06-22 22:37:00,Oliver Tree,Miss You - Bonus Track,32255
2024-06-22 22:37:00,GIMS,Bella,7210
2024-06-22 22:44:00,Vitaa,Avant toi,223800
2024-06-22 22:45:00,GIMS,J'me tire,39615
2024-06-22 22:45:00,Shy'm,Je sais,63106
2024-06-22 23:01:00,Dave,Location (feat. Burna Boy),241293
2024-06-22 23:05:00,Dave,Meridian,255160
2024-06-22 23:08:00,Kizz Daniel,Buga (Lo Lo Lo),183103
2024-06-22 23:12:00,Burna Boy,It's Plenty,216991
2024-06-22 23:18:00,Burna Boy,Last Last,172342
2024-06-22 23:28:00,Camidoh,Sugarcane,156781
2024-06-22 23:34:00,Victony,Soweto,148000
2024-06-22 23:37:00,Omah Lay,reason,147363
2024-06-22 23:41:00,melvitto,Santorini Coffee,134365
2024-06-22 23:44:00,Bayanni,Ta Ta Ta,159425
2024-06-22 23:47:00,Fireboy DML,Peru,187111
2024-06-22 23:50:00,Joeboy,Sip (Alcohol),158400
2024-06-22 23:53:00,Babyboy AV,Confession,188629
2024-06-23 00:02:00,Olamide,Infinity (feat. Omah Lay),171764
2024-06-23 00:04:00,Kizz Daniel,Lie,156600
2024-06-23 00:10:00,Ayra Starr,Rush,185093
2024-06-23 00:19:00,Ice Prince,KOLO (feat. Oxlade),168013
2024-06-23 00:38:00,Kizz Daniel,Twe Twe,143111
2024-06-23 00:40:00,KiDi,Mon Bebe,151663
2024-06-23 00:43:00,Aya Nakamura,Djadja,171133
2024-06-23 00:47:00,Wande Coal,Iskaba,224640
2024-06-23 00:53:00,Tyla,Jump,147071
2024-06-23 00:56:00,Fireboy DML,yawa,180000
2024-06-23 01:01:00,Kizz Daniel,Cough (Odo),176195
2024-06-23 01:08:00,Fireboy DML,Playboy,207474
2024-06-23 01:12:00,Burna Boy,Ye,231618
2024-06-23 02:07:00,Kizz Daniel,Boys Are Bad,137000
2024-06-23 02:09:00,Mack H.D,SHE BE,143375
2024-06-23 02:12:00,Fireboy DML,everyday,166350
2024-06-23 02:15:00,melvitto,Close To Me (feat. Krisirie & Gabzy),170486
2024-06-23 02:19:00,Jipo,Ayra Starr Rush Cover - Jipo,57444
2024-06-23 02:28:00,June Freedom,Collabo,146133
2024-06-23 02:34:00,Fireboy DML,King,165040
2024-06-23 02:44:00,Kizz Daniel,We Wan Comot,124868
2024-06-23 02:46:00,Yarden,Busy Body,162063
2024-06-23 02:49:00,Soundz,Pressure,148571
2024-06-23 02:51:00,KiDi,Golden Boy,115000
2024-06-23 02:54:00,Burna Boy,"Tested, Approved & Trusted",220394
2024-06-23 03:07:00,CKay,WAHALA (feat. Olamide),170721
2024-06-23 03:09:00,Craig Isto,Cant Get Enough,122400
2024-06-23 03:12:00,Kid AlpHa,Colours,184077
2024-06-23 03:23:00,Kizz Daniel,Sooner,153941
2024-06-23 03:25:00,CKay,HALLELUJAH (feat. Blaqbonez),137142
2024-06-23 03:27:00,Mack H.D,Stallin',143773
2024-06-23 03:30:00,Sarz,Happiness (feat. Asake & Gunna),174743
2024-06-23 03:32:00,Gabzy,Jambazz,139573
